,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
350114,2,outside_VISp,6,1,0,1,1,0,1,5,5,0
350115,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350117,2,outside_VISp,6,0,0,1,1,0,4,5,5,1
350118,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350119,2,outside_VISp,3,2,4,4,4,4,3,3,3,2
350120,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350121,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350122,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350123,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350124,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350125,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350126,2,outside_VISp,6,1,0,2,1,0,0,5,5,1
350127,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350128,2,outside_VISp,3,2,4,12,4,4,2,3,3,2
350130,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350131,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350132,2,outside_VISp,1,4,0,5,1,4,3,3,5,5
350133,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350135,2,outside_VISp,6,2,0,4,1,0,2,5,5,2
350136,2,outside_VISp,6,0,0,10,1,0,1,5,5,1
350137,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350138,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350139,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350140,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350141,2,VISp,3,2,4,4,4,4,3,3,3,2
350143,2,outside_VISp,3,4,4,5,4,4,3,3,3,2
350144,2,outside_VISp,3,2,0,12,1,4,3,3,5,2
350145,2,outside_VISp,3,4,4,4,4,4,3,3,3,5
350147,2,outside_VISp,6,3,0,8,1,0,1,5,5,1
350149,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350150,2,outside_VISp,1,0,0,1,1,0,1,5,5,1
350151,2,outside_VISp,3,2,4,4,4,4,2,3,3,2
350153,2,outside_VISp,3,2,4,12,4,4,2,3,3,2
350154,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350155,2,outside_VISp,3,0,0,10,1,4,3,5,5,5
350156,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350157,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350158,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350160,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350161,2,outside_VISp,3,4,0,5,1,4,3,3,5,5
350162,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350163,2,outside_VISp,3,2,4,9,4,4,2,3,3,2
350164,2,VISp_wm,3,2,4,9,4,4,2,3,3,2
350165,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350166,2,VISp,3,2,4,4,4,4,2,3,3,2
350167,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350168,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350170,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350171,2,outside_VISp,3,2,4,4,4,4,2,1,3,2
350172,2,outside_VISp,3,2,4,9,4,4,3,3,3,2
350174,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
350175,2,VISp_wm,3,2,4,9,4,4,2,3,3,2
350176,2,VISp_wm,3,2,4,9,4,4,3,3,3,5
350177,2,VISp,3,2,4,4,4,4,3,3,3,2
350179,2,outside_VISp,3,4,4,5,4,4,3,3,3,5
350181,2,VISp,3,2,4,4,4,4,3,3,3,2
350183,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
350185,2,outside_VISp,1,2,4,5,4,4,3,3,3,2
350186,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350187,2,outside_VISp,6,4,0,5,1,0,3,5,5,5
350188,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350189,2,VISp_wm,3,2,4,4,4,4,2,5,3,2
350190,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350191,2,VISp,1,2,4,4,4,4,2,3,3,2
350192,2,outside_VISp,6,2,0,4,1,0,2,5,5,2
350193,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350194,2,VISp_VI,6,0,0,10,1,0,3,5,5,1
350195,2,VISp_wm,3,2,4,4,4,4,2,3,3,2
350196,2,outside_VISp,6,0,0,1,1,0,2,5,5,1
350197,2,outside_VISp,6,0,0,6,1,0,1,5,5,1
350198,2,VISp_wm,3,4,4,5,4,4,3,5,3,5
350200,2,VISp,3,2,4,4,4,4,2,3,3,2
350202,2,outside_VISp,6,2,0,4,1,0,3,5,5,2
350203,2,VISp_VI,6,2,0,9,1,0,3,5,5,2
350204,2,VISp_VI,3,4,0,8,1,0,3,1,5,5
350205,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350206,2,VISp_wm,3,2,4,9,4,4,2,3,3,2
350207,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350209,2,outside_VISp,6,2,0,4,1,0,2,5,5,2
350210,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350211,2,VISp,3,2,4,9,4,4,2,3,3,2
350212,2,VISp_wm,3,4,4,5,4,4,3,3,5,2
350213,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350214,2,VISp_wm,3,2,4,10,4,4,2,3,3,2
350215,2,outside_VISp,6,0,0,1,1,0,1,5,5,1
350216,2,VISp,3,4,4,5,4,4,3,3,3,5
350217,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
350218,2,VISp_wm,3,2,4,4,4,4,3,3,3,2
350219,2,VISp_VI,6,5,0,13,1,0,4,5,5,2
350220,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
350221,2,outside_VISp,6,1,0,2,1,0,0,5,5,0
350222,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350223,2,VISp_wm,3,4,4,5,4,4,3,3,5,5
350224,2,VISp,3,2,4,12,4,4,2,3,3,2
350225,2,VISp,3,2,4,4,4,4,2,3,3,2
350226,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350227,2,VISp_VI,6,4,0,5,1,0,3,5,5,5
350228,2,VISp_VI,3,1,0,12,1,0,2,5,5,0
350230,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
350231,2,VISp_VI,6,0,0,1,1,0,1,5,5,1
350232,2,VISp,6,0,0,1,1,0,1,5,5,1
350233,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
350235,2,VISp_wm,3,4,4,5,4,4,3,3,3,5
350236,2,VISp_VI,6,2,0,4,1,0,2,5,5,2
360021,2,VISp_IV,5,2,3,9,5,1,2,6,6,2
360022,2,VISp_IV,5,1,3,3,5,3,0,2,6,3
360025,2,VISp_IV,5,3,3,0,5,1,0,2,6,3
360031,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
360037,2,VISp_IV,5,1,3,3,5,1,1,6,6,3
360038,2,VISp_IV,5,3,3,0,5,1,0,6,6,3
360039,2,outside_VISp,1,3,3,0,5,1,0,6,6,4
360041,2,VISp_IV,5,3,3,0,5,1,0,6,6,3
360042,2,VISp_IV,5,3,3,0,5,1,0,2,6,0
360044,2,VISp,5,1,3,2,5,1,4,6,6,3
360045,2,VISp_IV,5,5,3,7,6,3,4,6,6,4
360046,2,VISp_IV,5,3,3,0,5,1,0,6,6,0
360047,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360048,2,VISp_IV,5,3,3,0,5,3,1,6,6,1
360049,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
360050,2,VISp_IV,5,1,3,2,5,3,2,1,6,3
360051,2,outside_VISp,1,1,3,0,5,1,4,6,6,3
360054,2,VISp_IV,5,1,2,3,5,1,0,4,6,3
360055,2,outside_VISp,1,5,3,7,6,1,4,6,6,4
360057,2,VISp_IV,5,2,3,8,5,1,2,6,6,2
360058,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360059,2,outside_VISp,1,1,3,3,5,1,0,6,6,0
360060,2,VISp,5,1,3,3,5,1,0,6,6,3
360061,2,VISp_IV,5,3,3,0,5,1,3,6,6,0
360062,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360063,2,VISp_IV,5,5,2,11,6,1,4,4,6,4
360064,2,outside_VISp,5,1,3,3,5,1,4,6,6,3
360066,2,VISp_IV,1,2,3,4,5,3,2,6,6,2
360068,2,VISp_IV,5,1,3,3,5,1,0,6,6,0
360069,2,VISp_IV,1,4,3,5,5,1,3,6,6,5
360070,2,VISp_IV,5,1,3,2,5,1,0,6,6,3
360071,2,VISp_IV,5,1,3,3,5,1,1,6,6,3
360072,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360073,2,outside_VISp,1,1,3,2,5,1,0,6,6,3
360074,2,outside_VISp,5,0,3,1,5,1,1,6,6,1
360078,2,VISp_IV,5,5,3,7,6,1,4,6,6,4
360079,2,VISp_IV,5,3,2,0,3,1,0,4,6,3
360080,2,VISp_IV,5,1,3,3,5,1,1,6,6,3
360081,2,VISp_IV,5,1,3,2,5,1,0,6,6,0
360082,2,VISp_IV,1,1,3,3,5,1,0,6,6,3
360083,2,outside_VISp,5,2,3,8,5,1,2,6,6,3
360084,2,VISp_IV,5,1,2,2,3,3,0,6,6,0
360085,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360086,2,outside_VISp,5,1,3,0,5,1,0,6,6,3
360087,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360088,2,outside_VISp,5,1,3,3,5,1,1,6,6,3
360089,2,VISp_IV,5,3,3,0,5,3,0,6,6,3
360091,2,VISp_IV,5,3,2,0,3,3,0,4,6,3
360092,2,VISp,5,5,3,7,6,1,0,6,6,4
360093,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360094,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
360095,2,VISp_IV,1,2,3,4,3,3,2,6,6,2
360096,2,VISp_IV,5,3,2,0,3,3,0,4,2,3
360098,2,outside_VISp,5,2,3,4,5,1,2,6,6,2
360099,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360100,2,VISp_IV,4,5,2,13,6,3,4,4,6,4
360101,2,VISp_IV,5,3,3,0,5,3,0,6,6,0
360103,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360104,2,outside_VISp,5,2,3,4,5,1,2,6,6,2
360105,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360106,2,outside_VISp,5,3,3,3,5,1,0,6,6,3
360107,2,VISp,4,3,2,0,3,3,0,4,4,0
360108,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360109,2,VISp_IV,5,3,3,0,5,1,0,4,6,3
360110,2,VISp,5,3,3,0,5,1,0,6,6,0
360111,2,VISp_IV,4,3,2,0,3,3,0,4,4,0
360112,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
360113,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360114,2,outside_VISp,5,1,3,0,5,1,0,6,6,3
360116,2,outside_VISp,5,5,3,7,5,1,0,6,6,4
360117,2,VISp,5,1,3,3,5,1,0,4,6,3
360118,2,VISp,5,3,3,0,5,1,0,4,6,0
360120,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
360121,2,outside_VISp,5,2,3,4,5,1,2,6,6,2
360122,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
360123,2,outside_VISp,5,2,3,4,5,1,2,6,6,2
360125,2,VISp,5,3,2,0,3,1,0,4,2,3
360126,2,VISp_II/III,4,3,2,0,3,3,0,4,2,0
360128,2,outside_VISp,5,1,3,3,5,1,1,6,6,3
360129,2,VISp_II/III,4,3,2,0,3,3,0,4,2,0
360130,2,outside_VISp,5,1,3,0,3,1,0,4,6,3
360131,2,VISp_IV,4,3,2,0,3,1,0,4,4,0
360132,2,outside_VISp,5,1,3,3,3,3,0,4,6,3
360133,2,outside_VISp,5,4,3,3,5,1,3,6,6,5
360134,2,VISp,4,3,2,0,3,3,0,4,2,3
360135,2,VISp,5,3,2,0,3,1,0,4,2,3
360137,2,outside_VISp,5,5,3,11,6,1,4,6,6,4
360138,2,VISp,5,3,2,3,3,1,0,4,2,3
360140,2,VISp_II/III,4,2,2,4,3,3,2,4,2,2
360142,2,outside_VISp,5,3,3,0,3,3,0,4,6,0
360143,2,VISp_II/III,4,3,2,0,3,3,0,4,4,0
360144,2,VISp,4,5,2,7,3,3,0,4,2,0
360145,2,outside_VISp,1,2,3,3,5,1,1,6,6,1
360146,2,outside_VISp,1,3,3,0,5,1,0,6,6,3
360147,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
360149,2,outside_VISp,4,3,2,0,3,3,0,4,2,3
360151,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360152,2,VISp_II/III,4,0,2,6,3,3,0,4,2,0
360153,2,VISp_II/III,4,3,2,0,3,3,0,4,2,0
360154,2,outside_VISp,5,1,3,3,5,1,0,6,6,0
360155,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
360157,2,VISp,4,3,2,3,3,3,0,4,2,3
360159,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360160,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360161,2,outside_VISp,4,4,2,5,3,3,3,4,2,5
360162,2,outside_VISp,5,4,3,3,5,1,0,6,6,0
360163,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360164,2,VISp_II/III,4,2,2,4,3,3,2,4,4,2
360165,2,outside_VISp,5,1,3,2,5,1,0,6,6,3
360166,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360167,2,outside_VISp,4,5,2,7,6,3,4,4,2,4
360170,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360171,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360172,2,outside_VISp,5,3,3,0,5,1,0,6,6,0
360173,2,outside_VISp,4,3,2,0,3,1,0,4,2,3
360174,2,VISp,4,3,2,0,3,3,0,4,4,0
360175,2,outside_VISp,5,1,3,2,5,1,0,6,6,3
360176,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360177,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360178,2,outside_VISp,4,1,2,0,3,3,0,4,4,3
360179,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360180,2,outside_VISp,5,2,5,12,5,1,2,6,6,2
360181,2,outside_VISp,4,2,2,4,3,3,2,4,2,2
360182,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360183,2,outside_VISp,4,3,2,3,3,1,1,6,2,0
360184,2,outside_VISp,5,2,3,9,5,1,2,6,6,2
360185,2,outside_VISp,5,1,3,3,5,1,0,6,6,0
360186,2,outside_VISp,4,5,2,8,6,3,2,4,4,3
360187,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360189,2,outside_VISp,4,5,2,13,6,3,4,4,4,4
360190,2,outside_VISp,4,2,2,4,3,3,2,4,4,2
360191,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360192,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360193,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360194,2,outside_VISp,5,3,2,3,3,3,0,6,6,0
360195,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360197,2,outside_VISp,5,3,3,0,5,1,0,6,6,3
360198,2,outside_VISp,4,2,2,4,3,3,2,4,4,2
360199,2,outside_VISp,4,5,2,13,6,3,4,4,4,4
360200,2,outside_VISp,4,2,2,9,3,3,4,4,4,2
360201,2,outside_VISp,4,5,2,13,6,3,4,4,2,4
360202,2,outside_VISp,5,1,3,3,5,1,0,6,6,3
360205,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360206,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360207,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360208,2,outside_VISp,4,1,2,3,3,3,4,4,2,0
360209,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360210,2,outside_VISp,4,3,2,0,3,3,0,6,6,0
360211,2,outside_VISp,4,3,2,0,3,3,0,6,6,0
360212,2,outside_VISp,4,1,2,2,3,3,0,4,4,0
360213,2,outside_VISp,5,0,3,10,5,1,1,6,6,1
360215,2,outside_VISp,4,2,3,4,3,1,2,6,6,2
360216,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360217,2,outside_VISp,1,2,3,8,5,1,2,6,6,2
360218,2,outside_VISp,4,1,2,3,3,3,0,4,2,0
360219,2,outside_VISp,4,2,2,4,3,3,2,6,6,2
360220,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360221,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360222,2,outside_VISp,5,3,2,0,3,3,0,4,6,0
360223,2,outside_VISp,4,1,2,3,3,3,0,4,4,0
360224,2,outside_VISp,4,5,2,11,6,3,4,4,4,4
360225,2,outside_VISp,4,1,2,3,3,3,0,6,4,3
360227,2,outside_VISp,1,2,3,4,5,1,2,6,6,2
360228,2,outside_VISp,1,2,3,4,5,1,2,6,6,2
360229,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360230,2,outside_VISp,4,0,2,1,3,3,1,4,6,0
360231,2,outside_VISp,5,2,5,4,3,3,2,4,6,2
360233,2,outside_VISp,4,5,2,7,6,3,4,4,4,4
360234,2,outside_VISp,4,3,2,0,3,3,0,4,6,0
360235,2,outside_VISp,5,5,3,7,6,1,4,6,6,4
360236,2,outside_VISp,1,5,2,7,6,3,4,4,2,4
360237,2,outside_VISp,4,2,2,12,3,3,2,4,4,1
360238,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360240,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360242,2,outside_VISp,4,3,2,0,3,3,0,4,6,3
360243,2,outside_VISp,1,3,2,0,3,3,0,4,2,0
360244,2,outside_VISp,1,2,2,8,3,3,2,4,2,2
360247,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360248,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360249,2,outside_VISp,5,3,5,0,5,1,0,4,6,3
360251,2,outside_VISp,4,2,2,4,3,3,2,2,4,2
360252,2,outside_VISp,4,3,2,0,3,3,0,4,2,0
360253,2,outside_VISp,4,2,2,8,3,3,2,4,4,2
360254,2,outside_VISp,4,1,2,2,3,3,0,4,2,3
360255,2,outside_VISp,4,3,2,0,3,3,0,4,6,3
360256,2,outside_VISp,4,5,2,13,6,3,4,6,4,4
360257,2,outside_VISp,4,3,2,0,3,3,0,4,6,0
360258,2,outside_VISp,4,2,2,4,3,3,2,2,4,2
360259,2,outside_VISp,4,3,2,0,3,3,0,1,2,0
360260,2,outside_VISp,4,3,2,0,3,3,0,4,4,0
360262,2,outside_VISp,5,3,5,0,5,1,0,6,6,0
370025,2,VISp_V,1,1,1,2,2,2,0,1,1,0
370027,2,VISp_V,1,0,1,1,2,2,1,1,1,1
370029,2,VISp_V,1,2,1,4,2,2,2,1,1,2
370033,2,VISp_V,1,0,1,1,2,2,3,1,1,1
370034,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
370036,2,VISp_V,1,0,1,6,2,2,3,1,1,1
370038,2,VISp_IV,5,1,3,3,5,1,4,6,6,3
370039,2,VISp_IV,5,5,3,11,6,1,4,6,6,4
370040,2,VISp_IV,5,1,3,3,5,1,4,6,6,3
370041,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370042,2,VISp_IV,5,2,3,4,2,1,2,6,6,2
370043,2,VISp_V,1,2,1,4,2,2,2,1,1,2
370044,2,VISp_IV,1,0,3,10,2,2,1,6,6,1
370045,2,VISp_V,2,5,1,7,6,2,4,1,1,4
370046,2,VISp_IV,5,1,3,3,5,1,4,6,6,3
370047,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
370049,2,VISp_V,2,1,1,2,2,2,0,1,1,1
370050,2,VISp_V,1,0,1,6,2,2,1,1,1,1
370051,2,VISp_IV,1,5,3,7,6,2,4,6,6,4
370052,2,VISp_IV,5,2,3,4,5,1,2,6,6,2
370053,2,VISp_V,1,1,1,3,2,2,2,1,1,3
370055,2,VISp_V,2,2,1,12,2,2,2,1,1,2
370056,2,VISp_V,2,5,1,7,6,2,2,1,1,4
370057,2,VISp_IV,1,5,3,7,6,1,4,6,6,4
370058,2,VISp_IV,1,4,3,3,2,2,3,2,6,5
370059,2,VISp_V,1,2,1,12,2,2,2,2,1,3
370060,2,VISp_IV,1,1,3,3,2,1,1,6,6,3
370061,2,VISp_V,1,2,1,9,2,2,2,2,1,2
370062,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370063,2,VISp_IV,1,3,3,3,5,1,1,6,6,3
370064,2,VISp_V,2,5,1,11,6,2,4,1,1,4
370066,2,VISp_V,1,2,1,12,2,2,2,2,1,2
370068,2,VISp_IV,1,2,3,8,2,2,2,6,6,1
370069,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370070,2,VISp_IV,5,1,3,0,5,1,0,6,6,3
370071,2,VISp_IV,1,1,3,3,2,2,0,6,6,3
370073,2,VISp_IV,5,2,3,4,5,1,2,6,6,2
370077,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370078,2,VISp_V,2,0,1,6,2,2,1,1,1,0
370079,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370080,2,VISp_V,1,5,3,7,6,2,4,6,6,4
370082,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370083,2,VISp_V,2,0,1,10,2,2,1,1,1,1
370084,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370085,2,VISp_IV,5,1,3,2,5,1,1,6,6,1
370086,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370087,2,VISp_IV,1,5,3,11,6,1,4,6,6,4
370088,2,VISp_V,2,0,1,10,2,2,4,1,1,1
370089,2,VISp_IV,5,2,3,4,5,1,0,6,6,3
370090,2,VISp_IV,5,2,3,5,5,1,0,6,6,3
370091,2,VISp_V,1,5,1,11,6,2,4,1,1,4
370092,2,VISp_V,1,2,3,4,2,2,2,2,6,2
370093,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370095,2,VISp_IV,1,1,3,3,5,1,0,6,6,3
370096,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370098,2,VISp_IV,5,0,3,6,5,1,4,6,6,0
370099,2,VISp_V,1,0,3,0,2,2,1,1,6,1
370100,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370101,2,VISp_V,2,5,1,11,6,2,4,1,1,4
370103,2,VISp,1,2,3,4,2,2,1,6,6,2
370104,2,VISp_IV,5,2,3,8,5,1,2,6,6,2
370105,2,VISp_IV,1,2,3,8,5,1,2,6,6,3
370106,2,VISp_V,1,2,1,4,2,2,2,1,1,2
370107,2,VISp_IV,5,5,3,11,6,1,4,6,6,4
370109,2,VISp_V,1,1,3,3,2,2,0,1,1,3
370110,2,VISp_IV,5,2,3,9,5,1,4,6,6,2
370111,2,VISp_IV,5,1,3,3,2,2,1,6,6,3
370113,2,VISp_IV,5,1,3,3,2,2,1,6,6,3
370115,2,VISp_V,2,0,1,6,2,2,1,1,1,1
370117,2,VISp_V,2,5,1,11,6,2,4,1,1,4
370118,2,VISp_IV,5,3,3,2,5,1,0,6,6,3
370119,2,VISp_V,1,5,3,7,6,2,2,1,1,4
370120,2,VISp_IV,5,1,3,3,5,1,1,6,6,3
370122,2,VISp_IV,5,5,3,7,6,1,4,6,6,4
370123,2,VISp_IV,5,2,3,8,5,1,2,6,6,2
370125,2,VISp_IV,5,1,3,2,5,1,0,6,6,0
370126,2,VISp_IV,5,2,3,4,5,1,2,6,6,2
370127,2,VISp_IV,5,2,3,4,5,1,2,6,6,2
370128,2,VISp_V,2,0,3,6,2,2,1,1,1,0
370130,2,VISp_IV,5,1,3,3,5,1,2,6,6,3
370131,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370132,2,VISp_V,1,0,3,6,2,2,1,6,1,0
370133,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370134,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370135,2,VISp_V,2,0,1,6,2,2,1,2,1,1
370136,2,VISp_IV,5,2,3,4,5,1,2,6,6,3
370137,2,VISp_IV,5,2,3,9,5,1,2,6,6,3
370139,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
370140,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370141,2,VISp_V,1,5,3,7,2,2,4,6,1,4
370142,2,VISp_IV,5,5,3,7,6,1,4,6,6,4
370143,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370144,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370145,2,VISp_IV,1,1,3,3,2,1,0,6,6,3
370146,2,VISp_V,2,2,3,8,2,2,2,2,1,2
370147,2,VISp_IV,5,1,3,3,5,1,4,6,6,3
370148,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370149,2,VISp_V,1,1,3,3,2,2,4,6,1,0
370150,2,VISp_IV,5,1,3,2,5,1,0,6,6,3
370152,2,VISp_V,1,1,3,2,5,2,1,6,1,1
370153,2,VISp_V,1,1,1,2,2,2,2,2,1,0
370154,2,VISp_IV,5,5,3,11,6,1,4,6,6,4
370155,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370156,2,VISp_V,1,1,1,2,2,2,0,2,1,3
370157,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370158,2,VISp_V,1,3,3,6,2,2,0,2,1,3
370159,2,VISp_IV,5,2,3,9,6,1,2,6,6,2
370160,2,VISp_IV,5,4,3,5,5,1,3,6,6,5
370161,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370162,2,VISp_IV,5,3,3,0,5,1,0,6,6,3
370163,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370164,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370165,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370166,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370167,2,VISp_V,1,2,1,8,2,2,2,2,1,2
370169,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370170,2,VISp_IV,5,3,3,3,5,1,0,6,6,3
370171,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370172,2,VISp_IV,5,2,3,9,5,1,2,6,6,2
370173,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370174,2,VISp_IV,5,3,3,2,5,1,0,6,6,3
370175,2,VISp_V,1,2,1,12,2,2,2,2,1,2
370176,2,VISp_V,1,0,3,1,2,2,1,2,1,1
370177,2,VISp_V,1,2,1,4,2,2,2,2,1,2
370178,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370179,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370180,2,VISp_V,1,5,3,7,6,2,4,2,1,4
370181,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370183,2,VISp_V,1,4,3,5,2,2,3,6,1,5
370184,2,VISp_V,1,0,3,6,2,2,1,2,1,1
370186,2,VISp_IV,5,1,3,2,5,1,0,6,6,3
370187,2,VISp_IV,5,1,3,2,5,1,0,6,6,3
370188,2,VISp_V,1,2,1,3,2,2,2,2,1,3
370189,2,VISp_IV,5,3,3,3,5,1,0,6,6,0
370190,2,VISp_IV,5,1,3,2,5,1,0,6,6,3
370191,2,VISp_IV,5,1,3,3,5,1,3,6,6,3
370192,2,VISp_IV,5,5,3,7,6,1,4,6,6,4
370193,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370194,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370195,2,VISp_IV,5,2,3,9,5,1,2,6,6,3
370196,2,VISp_IV,5,1,3,3,5,1,0,6,6,3
370197,2,VISp_IV,5,2,3,8,5,1,2,6,6,2
370199,2,VISp_IV,5,1,3,3,5,1,3,6,6,3
370200,2,VISp_IV,5,2,3,4,5,1,2,6,6,2
