,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
130056,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130057,1,VISp_V,2,0,3,3,3,3,0,3,4,5
130058,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130061,1,VISp_V,2,4,3,7,1,3,2,3,4,4
130062,1,VISp_V,5,1,1,1,4,3,0,1,1,2
130063,1,VISp_V,4,3,1,3,3,3,0,1,1,3
130064,1,VISp_V,2,4,3,11,1,0,3,3,4,1
130065,1,VISp_V,2,0,3,3,3,3,5,3,4,5
130067,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130068,1,VISp_V,5,5,1,5,5,3,4,1,1,0
130069,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130070,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130071,1,VISp_V,2,1,3,8,5,3,2,3,4,2
130072,1,VISp_V,2,0,1,1,3,3,0,1,4,5
130074,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130075,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130076,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130078,1,VISp_V,2,0,1,1,3,3,0,1,1,5
130079,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130080,1,VISp_V,2,0,3,1,3,3,0,3,4,5
130081,1,VISp_V,2,3,1,9,3,3,5,3,4,3
130083,1,VISp_V,2,1,3,6,5,3,5,3,4,2
130085,1,VISp_V,5,0,1,1,4,3,5,1,1,5
130086,1,VISp_V,2,1,1,4,5,3,2,3,4,2
130087,1,VISp_V,2,1,1,6,5,3,2,5,4,2
130088,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130089,1,VISp_V,2,0,3,3,3,3,5,3,4,3
130090,1,VISp_V,2,3,3,2,3,3,5,3,4,3
130091,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130093,1,VISp_V,2,4,1,11,1,3,3,1,4,1
130094,1,VISp_IV,4,1,1,8,5,1,2,1,1,2
130095,1,VISp_V,2,4,1,7,1,3,3,1,1,4
130096,1,VISp_V,2,0,1,3,3,3,0,1,1,5
130097,1,VISp_V,2,5,3,5,5,3,4,3,4,0
130098,1,VISp_V,2,1,1,6,5,1,2,1,1,2
130099,1,VISp_V,4,0,3,2,3,3,5,3,4,3
130100,1,VISp_V,4,4,3,7,1,3,3,3,4,1
130101,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130102,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130103,1,VISp_V,2,0,1,3,3,3,0,1,4,5
130104,1,VISp_V,4,0,3,3,3,3,5,3,4,5
130105,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
130106,1,VISp_V,2,4,3,7,1,3,3,3,4,4
130107,1,VISp_V,4,3,3,2,3,3,5,3,4,3
130109,1,VISp_V,2,4,1,7,1,1,3,1,1,4
130110,1,VISp_V,2,3,3,2,3,3,5,3,4,3
130111,1,VISp_V,2,1,1,4,5,3,2,1,1,2
130112,1,VISp_V,2,3,3,2,3,3,5,3,4,3
130113,1,VISp_V,2,3,3,2,3,3,5,3,4,3
130115,1,VISp_V,2,1,1,8,5,1,2,1,1,2
130116,1,VISp_IV,4,0,1,1,4,1,1,1,1,5
130117,1,VISp_V,2,5,3,5,5,3,4,3,4,0
130118,1,VISp_V,4,0,1,8,4,3,0,5,4,5
130119,1,VISp_V,2,4,3,11,1,3,3,3,4,4
130120,1,VISp_V,2,1,3,4,3,3,5,3,4,2
130121,1,VISp_V,4,0,1,3,4,3,0,1,4,5
130122,1,VISp_V,2,0,3,3,3,3,0,3,4,5
130123,1,VISp_V,4,0,1,1,4,1,0,5,4,5
130125,1,VISp_V,2,0,3,3,3,3,5,3,4,3
130126,1,VISp_V,4,2,1,0,4,1,0,1,4,5
130127,1,VISp_V,2,3,3,2,3,3,0,3,4,5
130128,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130129,1,VISp_V,2,0,3,3,3,3,0,3,4,5
130130,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130132,1,VISp_V,4,0,1,1,4,1,0,1,1,5
130134,1,VISp_V,2,1,1,4,5,3,2,3,4,2
130135,1,VISp_IV,4,0,1,3,4,1,0,1,1,3
130136,1,VISp_IV,4,0,1,3,4,1,0,1,1,5
130138,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130139,1,VISp_IV,4,1,1,4,4,1,1,1,1,2
130141,1,VISp_V,2,0,3,3,3,3,5,3,4,3
130142,1,VISp_V,2,4,3,11,1,3,3,3,4,1
130143,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130144,1,VISp_V,2,1,3,4,5,3,2,3,4,2
130145,1,VISp_V,4,4,1,7,1,1,3,1,1,4
130146,1,VISp_V,2,3,3,10,3,3,5,3,4,3
130147,1,VISp_V,2,0,3,3,3,3,0,3,4,3
130148,1,VISp_V,2,1,3,6,3,3,5,5,4,2
130151,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130154,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130155,1,VISp_V,4,0,1,1,4,3,0,3,4,5
130156,1,VISp_V,4,0,1,1,4,1,5,1,1,5
130157,1,VISp_V,2,3,3,9,3,3,5,3,4,3
130158,1,VISp_V,2,1,3,4,5,3,2,3,4,2
130161,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
130162,1,VISp_IV,4,5,1,5,5,1,4,1,1,0
130163,1,VISp_IV,4,5,1,5,4,1,4,1,1,0
130165,1,VISp_V,2,5,3,5,5,3,4,3,4,0
130166,1,VISp_V,2,3,3,9,3,3,1,3,4,3
130167,1,VISp_V,5,4,1,7,1,3,3,3,4,4
130168,1,VISp_V,4,0,1,3,4,1,0,3,4,5
130169,1,VISp_V,4,0,1,1,4,1,1,1,1,5
130170,1,VISp_IV,4,2,1,0,4,1,1,1,1,5
130171,1,VISp_V,4,0,1,1,4,1,0,1,1,5
130172,1,VISp_IV,4,5,1,5,5,1,4,1,1,0
130173,1,VISp_IV,4,5,1,5,4,1,4,1,1,0
130175,1,VISp_V,2,1,3,8,5,3,2,3,4,2
130176,1,VISp_IV,4,0,1,1,4,1,4,1,1,5
130178,1,VISp_V,5,3,3,10,3,3,5,5,4,3
130179,1,VISp_V,5,0,1,1,4,3,0,3,4,5
130180,1,VISp_V,5,3,3,9,3,3,5,3,4,3
130183,1,VISp_IV,4,1,1,6,4,1,2,1,1,2
130185,1,VISp_IV,4,0,1,1,4,1,0,1,1,5
130186,1,VISp_V,4,3,1,3,4,1,5,1,1,3
140017,1,outside_VISp,2,0,2,3,3,0,0,3,4,5
140020,1,VISp,2,4,2,7,1,0,3,4,5,4
140021,1,outside_VISp,2,4,3,11,1,3,3,3,4,1
140022,1,outside_VISp,2,0,3,3,3,3,0,3,4,5
140025,1,VISp,6,3,2,2,3,0,1,3,4,3
140026,1,outside_VISp,2,1,3,7,3,3,0,5,4,2
140027,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
140028,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
140029,1,VISp,1,0,2,3,3,0,1,4,4,5
140032,1,outside_VISp,6,4,2,7,1,0,3,3,4,4
140033,1,outside_VISp,2,0,3,3,3,3,0,3,4,5
140034,1,outside_VISp,2,4,2,7,1,0,3,5,4,4
140035,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
140036,1,VISp_VI,6,3,2,2,3,0,5,4,5,3
140037,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
140038,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
140039,1,VISp_VI,6,0,2,3,3,0,0,4,4,5
140040,1,outside_VISp,5,0,3,3,3,3,0,5,4,5
140041,1,outside_VISp,2,0,2,1,3,3,0,5,4,5
140042,1,outside_VISp,2,0,2,3,3,0,0,5,4,5
140043,1,outside_VISp,2,1,3,6,5,3,2,3,4,2
140044,1,outside_VISp,5,1,3,6,3,3,2,5,4,2
140045,1,outside_VISp,2,1,3,4,5,0,2,5,4,2
140046,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
140047,1,VISp,2,0,2,3,3,0,0,5,4,5
140049,1,outside_VISp,2,3,3,9,3,3,5,3,4,3
140050,1,VISp_VI,6,1,2,4,5,0,2,4,4,2
140051,1,VISp,2,0,3,3,3,0,0,5,4,5
140052,1,outside_VISp,2,0,3,3,3,3,0,5,4,5
140054,1,VISp_VI,6,3,2,2,3,0,5,4,4,3
140056,1,outside_VISp,2,1,3,8,5,3,2,3,4,2
140057,1,outside_VISp,2,3,3,9,3,3,5,3,4,3
140058,1,VISp_VI,2,0,2,3,3,0,0,4,4,5
140059,1,VISp,2,0,3,3,3,0,5,3,4,5
140060,1,outside_VISp,5,3,3,10,3,3,5,3,4,3
140061,1,VISp,2,5,3,5,5,0,3,3,4,0
140062,1,VISp_VI,2,3,2,10,3,0,5,4,5,3
140063,1,outside_VISp,2,3,3,9,3,3,5,3,4,3
140064,1,VISp_VI,6,0,2,3,3,0,0,4,4,5
140065,1,outside_VISp,5,3,3,9,3,3,5,3,4,3
140066,1,VISp,2,4,3,7,1,3,3,3,4,4
140067,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
140069,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
140070,1,VISp_VI,2,3,2,2,3,0,5,4,4,3
140071,1,VISp,2,0,3,3,3,3,5,3,4,3
140072,1,VISp_V,2,0,3,3,3,0,0,3,4,5
140073,1,VISp_V,2,1,3,4,5,3,2,3,4,2
140074,1,outside_VISp,2,3,3,3,3,3,0,3,4,5
140075,1,VISp_VI,2,0,3,3,3,0,0,1,4,5
140076,1,VISp_VI,2,0,2,3,3,0,0,4,4,5
140077,1,VISp_VI,2,0,2,3,3,0,0,4,4,5
140078,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
140079,1,outside_VISp,2,4,3,11,1,3,3,3,4,1
140080,1,VISp_V,2,3,3,10,3,3,3,3,4,3
140081,1,VISp_V,2,0,3,3,3,0,0,3,4,3
140082,1,outside_VISp,2,1,3,4,3,3,2,3,4,2
140084,1,VISp_VI,2,3,2,2,3,0,3,1,4,4
140085,1,VISp_V,2,4,3,11,1,3,3,3,4,1
140086,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
140087,1,VISp_V,2,4,3,7,1,3,3,3,4,4
140088,1,VISp,2,0,3,3,3,3,5,4,4,3
140090,1,VISp_VI,3,0,2,3,3,0,0,3,4,5
140092,1,VISp_VI,2,1,2,4,5,0,2,5,4,2
140093,1,outside_VISp,2,2,3,0,3,3,1,3,4,5
140094,1,VISp_VI,3,5,2,5,5,0,4,5,4,0
140095,1,VISp_VI,2,3,2,2,3,0,0,3,4,3
140096,1,VISp,2,3,3,9,3,3,1,4,4,5
140097,1,VISp_VI,2,1,2,8,5,0,3,5,4,4
140098,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
140100,1,VISp_VI,2,0,3,1,5,0,0,5,4,5
140102,1,VISp_VI,3,1,2,6,5,0,2,5,4,2
140104,1,VISp_V,2,4,3,7,1,3,3,3,4,4
140105,1,VISp_VI,2,0,3,1,5,0,3,5,4,0
140106,1,VISp_V,2,1,3,6,5,3,2,3,4,2
140107,1,VISp_VI,2,4,3,11,1,0,3,5,4,1
140109,1,VISp,3,5,3,5,5,3,4,3,4,0
140110,1,VISp_V,3,1,3,4,5,3,2,3,4,2
140111,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140112,1,VISp_V,2,4,3,11,1,3,3,3,4,1
140113,1,VISp_VI,2,0,2,3,3,0,3,5,4,5
140115,1,VISp_V,2,3,3,10,3,3,5,3,4,3
140116,1,VISp_VI,2,4,2,11,1,0,3,5,4,1
140117,1,VISp_V,2,0,3,3,3,3,0,3,4,5
140118,1,VISp_V,2,3,3,10,3,3,5,3,4,3
140119,1,VISp_V,2,5,3,5,3,3,3,3,4,0
140120,1,VISp_V,3,5,3,5,5,3,4,3,4,0
140121,1,VISp_VI,2,1,2,6,5,0,2,5,4,2
140122,1,VISp_V,2,0,3,3,3,3,5,3,4,3
140123,1,VISp_V,2,4,3,11,1,3,3,3,4,1
140124,1,VISp_VI,2,3,3,10,5,0,0,3,4,5
140125,1,VISp_V,2,0,3,3,3,3,5,3,4,3
140127,1,VISp_V,2,4,3,11,1,3,3,3,4,1
140128,1,VISp_VI,2,0,3,3,3,0,0,5,4,5
140129,1,VISp_V,2,3,3,2,3,3,5,3,4,3
140130,1,VISp_V,2,0,3,3,3,3,3,3,4,5
140131,1,VISp_VI,2,1,2,8,5,0,2,5,4,2
140132,1,VISp_V,2,5,3,5,5,3,3,3,4,0
140133,1,VISp_V,2,4,3,11,1,3,3,3,4,1
140134,1,VISp_V,2,5,3,5,5,3,4,3,4,0
140136,1,VISp_V,2,3,3,2,3,0,0,3,4,3
140137,1,VISp_V,2,3,3,10,3,3,5,3,4,3
140138,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140139,1,VISp_V,2,0,3,3,3,0,0,3,4,3
140140,1,VISp_V,2,5,3,5,5,3,4,3,4,0
140142,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140143,1,VISp_V,2,0,3,1,3,3,5,3,4,3
140144,1,VISp_V,2,1,3,4,3,3,4,3,4,2
140145,1,VISp_V,2,3,3,6,3,3,2,3,4,3
140146,1,VISp_V,2,1,3,6,5,3,2,3,4,2
140148,1,VISp_VI,2,4,3,7,1,0,3,3,4,4
140149,1,VISp_V,2,0,3,3,3,3,5,3,4,3
140151,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140152,1,VISp_V,2,3,3,10,3,3,5,3,4,3
140155,1,VISp_V,2,1,3,6,5,3,2,3,4,2
140156,1,VISp_V,2,3,3,9,3,3,5,5,4,3
140157,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140158,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140159,1,VISp_V,2,4,3,7,3,3,2,3,4,4
140160,1,VISp_V,2,3,3,10,3,3,2,3,4,5
140161,1,VISp_V,2,3,3,9,3,3,5,3,4,3
140163,1,VISp_V,2,3,3,10,3,3,5,3,4,3
140164,1,VISp_V,2,1,3,6,5,3,2,3,4,5
140165,1,VISp_V,2,0,3,3,3,0,0,3,4,3
140166,1,VISp_V,2,4,1,7,1,3,3,1,1,4
140169,1,VISp_V,6,1,3,4,5,3,2,3,4,2
140170,1,VISp_V,2,1,3,6,5,0,2,3,4,2
140171,1,VISp_V,2,1,1,4,5,3,2,1,1,2
140175,1,VISp_V,2,1,1,8,5,3,2,1,1,2
140177,1,VISp_VI,2,0,3,3,3,0,0,3,4,5
140178,1,VISp_V,6,2,3,0,3,3,1,3,4,5
140180,1,VISp_V,6,1,3,6,3,3,5,3,4,2
150008,1,outside_VISp,6,0,2,3,3,0,2,4,4,5
150010,1,outside_VISp,6,1,2,6,5,0,2,4,5,2
150011,1,outside_VISp,5,0,4,3,3,0,0,5,4,5
150012,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150013,1,outside_VISp,6,0,2,3,3,0,0,4,4,5
150014,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150015,1,outside_VISp,6,0,2,3,3,0,5,4,4,3
150017,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150018,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150019,1,outside_VISp,6,3,2,2,3,0,5,4,4,3
150020,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150021,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150022,1,outside_VISp,6,3,2,2,3,0,5,4,4,3
150023,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150024,1,outside_VISp,5,0,3,3,3,0,0,4,4,5
150025,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150026,1,outside_VISp,6,3,2,10,3,0,5,4,5,3
150027,1,outside_VISp,5,1,2,8,5,0,4,4,4,0
150028,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150029,1,outside_VISp,6,3,2,2,3,0,0,4,4,3
150030,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150032,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150033,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150034,1,outside_VISp,5,0,3,1,3,0,0,3,4,5
150035,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150036,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150037,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150038,1,outside_VISp,6,0,2,3,3,0,0,4,4,3
150040,1,outside_VISp,5,0,3,3,3,0,0,4,4,5
150041,1,outside_VISp,6,1,2,4,5,0,2,4,5,2
150042,1,outside_VISp,6,3,2,2,3,0,5,4,4,3
150043,1,outside_VISp,2,4,2,11,1,0,3,4,5,1
150044,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150046,1,outside_VISp,6,0,2,3,3,0,0,4,5,3
150047,1,outside_VISp,2,1,2,4,5,0,2,4,4,2
150048,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150049,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150051,1,outside_VISp,2,0,2,3,3,0,0,4,4,3
150052,1,outside_VISp,2,1,2,8,5,0,2,4,4,2
150054,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150056,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150057,1,outside_VISp,2,1,2,4,5,0,2,4,4,2
150058,1,outside_VISp,2,3,2,2,3,0,5,5,5,3
150059,1,outside_VISp,2,0,2,3,3,0,0,4,4,5
150061,1,outside_VISp,2,0,2,3,3,0,1,5,4,5
150062,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150063,1,outside_VISp,2,4,3,11,1,0,3,3,4,1
150064,1,outside_VISp,2,4,2,7,1,0,3,5,4,4
150065,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150066,1,outside_VISp,2,0,2,3,3,0,0,5,4,5
150067,1,outside_VISp,2,3,2,2,3,0,5,5,5,3
150068,1,outside_VISp,3,5,2,5,5,0,4,5,4,0
150069,1,outside_VISp,2,4,3,11,1,0,3,5,4,1
150070,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150071,1,outside_VISp,2,4,3,11,1,0,3,3,4,1
150072,1,outside_VISp,5,1,2,6,5,0,2,4,4,2
150076,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150077,1,outside_VISp,5,1,2,4,5,0,2,5,4,2
150078,1,outside_VISp,3,4,2,7,1,0,3,5,4,4
150080,1,outside_VISp,2,0,3,10,3,4,5,3,4,3
150081,1,outside_VISp,2,1,3,6,5,4,2,3,4,2
150083,1,outside_VISp,6,4,2,11,1,0,3,4,5,1
150086,1,outside_VISp,5,0,2,3,3,0,0,5,4,5
150087,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150088,1,outside_VISp,2,1,2,4,5,0,2,5,4,2
150089,1,outside_VISp,6,0,2,3,3,0,0,5,5,3
150090,1,outside_VISp,6,3,2,2,3,0,0,4,5,3
150091,1,outside_VISp,5,0,2,3,3,0,5,5,4,3
150092,1,outside_VISp,2,3,3,10,3,3,2,3,4,3
150094,1,outside_VISp,6,1,2,6,5,0,2,5,5,2
150095,1,outside_VISp,5,0,2,3,3,0,0,5,4,5
150097,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150098,1,outside_VISp,2,3,3,10,3,0,5,5,4,3
150099,1,outside_VISp,2,3,3,10,3,4,3,3,4,3
150100,1,outside_VISp,2,1,3,4,5,0,2,5,4,2
150102,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150103,1,outside_VISp,2,2,3,0,3,0,1,5,4,5
150105,1,outside_VISp,5,0,2,3,3,0,0,5,4,5
150106,1,outside_VISp,6,3,2,2,3,0,0,5,5,3
150108,1,outside_VISp,2,3,3,2,3,0,5,3,4,3
150109,1,outside_VISp,6,3,2,2,3,0,5,4,5,5
150110,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150111,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150112,1,outside_VISp,2,0,3,3,3,0,0,5,4,5
150113,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
150115,1,outside_VISp,2,0,2,3,3,0,0,5,4,5
150116,1,outside_VISp,2,0,2,3,3,0,0,4,4,3
150117,1,outside_VISp,5,2,2,0,3,0,1,5,5,5
150118,1,outside_VISp,5,1,2,8,5,0,2,4,5,2
150119,1,outside_VISp,2,1,3,6,5,0,4,5,4,0
150120,1,outside_VISp,6,4,2,7,1,0,3,4,5,4
150121,1,outside_VISp,2,0,2,3,3,0,0,5,4,5
150122,1,outside_VISp,5,1,2,4,5,0,2,5,5,2
150123,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150124,1,outside_VISp,2,0,3,3,3,0,0,5,4,5
150125,1,outside_VISp,5,3,2,2,3,0,5,5,5,3
150126,1,outside_VISp,2,0,3,3,3,3,5,3,4,3
150127,1,outside_VISp,6,1,2,6,1,0,3,4,5,4
150129,1,outside_VISp,2,5,3,5,5,0,4,5,4,0
150130,1,outside_VISp,2,0,3,3,3,3,5,3,4,3
150131,1,outside_VISp,1,0,2,3,3,0,0,5,4,5
150133,1,outside_VISp,6,5,2,5,5,0,4,4,5,0
150135,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
150136,1,outside_VISp,2,1,3,4,5,3,2,3,4,2
150137,1,outside_VISp,2,1,3,6,3,3,2,5,4,2
150138,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150139,1,outside_VISp,2,3,3,10,3,0,5,5,4,3
150140,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150141,1,outside_VISp,1,1,2,4,5,0,2,5,4,2
150142,1,outside_VISp,5,3,3,9,3,3,5,3,4,3
150143,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150144,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150145,1,outside_VISp,2,0,2,3,3,3,0,5,4,5
150146,1,outside_VISp,2,0,3,3,3,3,0,5,4,5
150147,1,outside_VISp,6,0,2,3,3,0,0,4,5,5
150148,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
150149,1,outside_VISp,2,3,3,10,3,3,5,3,4,3
150150,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
150151,1,outside_VISp,6,3,2,2,3,0,5,4,4,3
150152,1,outside_VISp,6,1,2,4,5,0,2,4,4,2
150153,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150154,1,outside_VISp,2,5,3,5,5,3,4,5,4,0
150156,1,outside_VISp,2,4,3,7,1,3,3,5,4,4
150157,1,outside_VISp,5,1,3,6,5,3,2,5,4,2
150158,1,outside_VISp,5,1,3,6,5,3,2,5,4,2
150159,1,outside_VISp,2,3,3,9,3,3,5,3,4,3
150160,1,outside_VISp,6,4,2,7,1,0,3,4,5,4
150161,1,outside_VISp,2,1,3,6,3,3,3,3,4,2
150162,1,outside_VISp,6,0,2,3,3,0,0,4,4,5
150164,1,outside_VISp,2,4,3,7,1,3,3,3,4,4
150165,1,outside_VISp,2,0,3,3,3,3,0,5,4,5
150166,1,outside_VISp,5,1,3,4,5,3,2,5,4,2
150167,1,outside_VISp,2,3,2,2,3,0,5,4,5,3
150168,1,outside_VISp,5,4,3,11,1,3,2,5,4,1
150170,1,outside_VISp,6,3,2,2,3,0,5,4,5,3
150171,1,outside_VISp,6,0,2,3,3,0,0,3,4,5
150172,1,outside_VISp,2,0,3,3,3,3,3,3,4,5
150173,1,outside_VISp,5,1,3,6,5,3,2,5,4,2
150174,1,outside_VISp,6,3,2,2,3,0,5,4,4,3
150175,1,outside_VISp,5,0,3,1,3,3,0,5,4,5
150176,1,outside_VISp,2,0,3,3,3,3,0,3,4,5
150178,1,outside_VISp,2,3,3,2,3,3,5,3,4,3
150179,1,outside_VISp,5,3,3,3,3,3,5,5,4,3
150182,1,outside_VISp,2,0,3,3,3,3,5,3,4,5
150183,1,outside_VISp,2,0,2,3,3,0,0,4,5,3
150184,1,outside_VISp,2,3,2,2,3,0,5,4,5,3
150185,1,outside_VISp,6,3,2,2,3,0,5,5,4,3
150187,1,outside_VISp,2,4,3,11,1,3,2,3,4,1
150188,1,outside_VISp,6,3,2,0,3,0,5,3,4,3
150189,1,outside_VISp,6,0,2,0,3,0,0,5,4,3
150190,1,outside_VISp,2,1,3,4,3,3,3,3,4,2
150191,1,outside_VISp,2,0,2,3,3,0,0,4,5,5
150192,1,outside_VISp,2,4,3,11,1,3,4,3,4,1
150193,1,outside_VISp,5,1,2,6,5,3,2,5,4,2
150196,1,outside_VISp,2,3,3,9,3,3,5,3,4,3
160011,1,VISp_II/III,1,1,0,4,5,2,2,6,6,2
160016,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160019,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160021,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160022,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160023,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160024,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160025,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160027,1,VISp_II/III,1,5,0,5,2,2,4,6,6,0
160029,1,VISp_II/III,1,2,0,0,2,2,4,6,6,5
160030,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160031,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160032,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160033,1,VISp_II/III,1,4,0,7,1,2,3,6,6,1
160034,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160037,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160038,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160039,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
160040,1,VISp_II/III,1,2,0,3,2,2,0,6,6,5
160041,1,VISp_II/III,1,1,0,8,2,2,1,6,6,2
160042,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160043,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160045,1,VISp_II/III,5,1,0,8,5,2,2,6,6,2
160046,1,VISp_II/III,1,2,0,0,2,2,1,1,6,5
160047,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160048,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160052,1,VISp_II/III,1,2,0,0,2,2,0,6,6,3
160053,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160054,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160055,1,VISp_II/III,1,0,0,3,2,2,1,6,6,5
160056,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160057,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160058,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160059,1,VISp_II/III,1,2,0,0,2,2,0,6,6,3
160060,1,VISp_II/III,1,0,0,3,2,2,1,6,6,5
160061,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
160062,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
160063,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160065,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160067,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160068,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
160069,1,VISp_II/III,2,4,0,7,1,2,2,5,6,1
160071,1,VISp_II/III,1,4,0,7,1,2,3,6,6,1
160072,1,VISp_II/III,5,2,0,0,2,2,1,6,6,5
160073,1,VISp_II/III,2,4,0,7,1,2,3,5,6,4
160074,1,VISp_II/III,1,1,0,4,2,2,2,6,6,2
160076,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160077,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
160078,1,VISp_II/III,1,2,0,0,2,2,1,6,6,5
